batch_id,coder_id,case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu034,the,the,en,34,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu035,indubitable,indubitable,en,35,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu036,testimonies,testimonies,en,36,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,mipvu_personification,Revolutionary veterans and family memory are treated as living/readable history,"a living person, a written history, testimony borne by a witness, or reading a text","Webster 1828, ""history"" / ""testimony""",Historical memory is embodied in persons and wounds as if it were a living readable document.,Collective memory is understood through living bodies and written testimony.,0.86,"Reliability-sample sentence; the wounds are literal, but history/testimony framing is figurative.",medium,body,historical_memory,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu037,of,of,en,37,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu038,its,its,en,38,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu039,own,own,en,39,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu040,authenticity,authenticity,en,40,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu041,in,in,en,41,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu042,the,the,en,42,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu043,limbs,limbs,en,43,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu044,mangled,mangled,en,44,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
lincoln-reliability-v1,codex-coder-b,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p24_s05,lincoln-lyceum-address_s01_p24_s05_lu045,in,in,en,45,"The consequence was that of those scenes, in the form of a husband, a father, a son, or a brother, a living history was to be found in every family--a history bearing the indubitable testimonies of its own authenticity, in the limbs mangled, in the scars of wounds received, in the midst of the very scenes related--a history, too, that could be read and understood alike by all, the wise and the ignorant, the learned and the unlearned.",,,non_metaphor,,,,,,,,,,,reviewed,codex-coder-b
